0	-2.206377	-2.896796	-2.896796
1	-2.777520	-3.042004	-3.042004
2	-2.829517	-3.058609	-3.058609
3	-2.838660	-3.069278	-3.069278
4	-2.840228	-3.067976	-3.069278
5	-2.841303	-3.069447	-3.069447
6	-2.841022	-3.070422	-3.070422
7	-2.841717	-3.068241	-3.070422
8	-2.842266	-3.066802	-3.070422
9	-2.842812	-3.074343	-3.074343
10	-2.844420	-3.075996	-3.075996
11	-2.846123	-3.075965	-3.075996
12	-2.849468	-3.077233	-3.077233
13	-2.855017	-3.079755	-3.079755
14	-2.860278	-3.088045	-3.088045
15	-2.863670	-3.076796	-3.088045
16	-2.869027	-3.089086	-3.089086
17	-2.874384	-3.091565	-3.091565
18	-2.875405	-3.089353	-3.091565
19	-2.880465	-3.117434	-3.117434
20	-2.884586	-3.101588	-3.117434
21	-2.886725	-3.107493	-3.117434
22	-2.889771	-3.116176	-3.117434
23	-2.887608	-3.110316	-3.117434
24	-2.889259	-3.115618	-3.117434
25	-2.893788	-3.113425	-3.117434
26	-2.894280	-3.112394	-3.117434
27	-2.894986	-3.104772	-3.117434
28	-2.896309	-3.128507	-3.128507
29	-2.900413	-3.117501	-3.128507
30	-2.901139	-3.087706	-3.128507
31	-2.898264	-3.102210	-3.128507
32	-2.900308	-3.116546	-3.128507
33	-2.899145	-3.111702	-3.128507
34	-2.898491	-3.111290	-3.128507
35	-2.902441	-3.122901	-3.128507
36	-2.902406	-3.130655	-3.130655
37	-2.899044	-3.125874	-3.130655
38	-2.899012	-3.120962	-3.130655
39	-2.899819	-3.123738	-3.130655
40	-2.900634	-3.117067	-3.130655
41	-2.901862	-3.122369	-3.130655
42	-2.904736	-3.124177	-3.130655
43	-2.906014	-3.130571	-3.130655
44	-2.903895	-3.117106	-3.130655
45	-2.906302	-3.133328	-3.133328
46	-2.906489	-3.127235	-3.133328
47	-2.907914	-3.128851	-3.133328
48	-2.905892	-3.123631	-3.133328
49	-2.907186	-3.118622	-3.133328
50	-2.906610	-3.118569	-3.133328
51	-2.907821	-3.128301	-3.133328
52	-2.908112	-3.129739	-3.133328
53	-2.909560	-3.130493	-3.133328
54	-2.908934	-3.122873	-3.133328
55	-2.908958	-3.127323	-3.133328
56	-2.910152	-3.120661	-3.133328
57	-2.909258	-3.126953	-3.133328
58	-2.909943	-3.123165	-3.133328
59	-2.908156	-3.127173	-3.133328
60	-2.911532	-3.128283	-3.133328
61	-2.909554	-3.127323	-3.133328
62	-2.911469	-3.134000	-3.134000
63	-2.912351	-3.130280	-3.134000
64	-2.911366	-3.130334	-3.134000
65	-2.911634	-3.129532	-3.134000
66	-2.912749	-3.127282	-3.134000
67	-2.912406	-3.118965	-3.134000
68	-2.913337	-3.121932	-3.134000
69	-2.913242	-3.124602	-3.134000
70	-2.913961	-3.125010	-3.134000
71	-2.915251	-3.123139	-3.134000
72	-2.914515	-3.121199	-3.134000
73	-2.915086	-3.123392	-3.134000
74	-2.916541	-3.126981	-3.134000
75	-2.912535	-3.120913	-3.134000
76	-2.914259	-3.125891	-3.134000
77	-2.915012	-3.124328	-3.134000
78	-2.915458	-3.127643	-3.134000
79	-2.915421	-3.127142	-3.134000
80	-2.917306	-3.124898	-3.134000
81	-2.916034	-3.117037	-3.134000
82	-2.917917	-3.135186	-3.135186
83	-2.915582	-3.119097	-3.135186
84	-2.918027	-3.128313	-3.135186
85	-2.917605	-3.129265	-3.135186
86	-2.918330	-3.121352	-3.135186
87	-2.917223	-3.128879	-3.135186
88	-2.919415	-3.129369	-3.135186
89	-2.918565	-3.127136	-3.135186
90	-2.919210	-3.125819	-3.135186
91	-2.919781	-3.125909	-3.135186
92	-2.921076	-3.123747	-3.135186
93	-2.919650	-3.134007	-3.135186
94	-2.918668	-3.122794	-3.135186
95	-2.921381	-3.119897	-3.135186
96	-2.917567	-3.130716	-3.135186
97	-2.920895	-3.125047	-3.135186
98	-2.920212	-3.103448	-3.135186
99	-2.921103	-3.122306	-3.135186
0	-1.996377	-2.781899	-2.781899
1	-2.730445	-2.962252	-2.962252
2	-2.807930	-3.006538	-3.006538
3	-2.824657	-2.999156	-3.006538
4	-2.846272	-3.031197	-3.031197
5	-2.847958	-3.026875	-3.031197
6	-2.852231	-3.008944	-3.031197
7	-2.841570	-3.010821	-3.031197
8	-2.835246	-3.023893	-3.031197
9	-2.843359	-3.015086	-3.031197
10	-2.852947	-3.026835	-3.031197
11	-2.836608	-3.036808	-3.036808
12	-2.857583	-3.034612	-3.036808
13	-2.852132	-3.011663	-3.036808
14	-2.859411	-3.027346	-3.036808
15	-2.866093	-3.034525	-3.036808
16	-2.873856	-3.043048	-3.043048
17	-2.876795	-3.036832	-3.043048
18	-2.870392	-3.050710	-3.050710
19	-2.877162	-3.064194	-3.064194
20	-2.881998	-3.059679	-3.064194
21	-2.884394	-3.067216	-3.067216
22	-2.883010	-3.061079	-3.067216
23	-2.891190	-3.065595	-3.067216
24	-2.898744	-3.049332	-3.067216
25	-2.902966	-3.068415	-3.068415
26	-2.894632	-3.078574	-3.078574
27	-2.898081	-3.089382	-3.089382
28	-2.901808	-3.059616	-3.089382
29	-2.904998	-3.038986	-3.089382
30	-2.901995	-3.081711	-3.089382
31	-2.902575	-3.084069	-3.089382
32	-2.905099	-3.071180	-3.089382
33	-2.895466	-3.051397	-3.089382
34	-2.897131	-3.075126	-3.089382
35	-2.887437	-3.079849	-3.089382
36	-2.909584	-3.056271	-3.089382
37	-2.897650	-3.090446	-3.090446
38	-2.899318	-3.065973	-3.090446
39	-2.900085	-3.071398	-3.090446
40	-2.893328	-3.072744	-3.090446
41	-2.902760	-3.096741	-3.096741
42	-2.899128	-3.071302	-3.096741
43	-2.906584	-3.032141	-3.096741
44	-2.902982	-3.071010	-3.096741
45	-2.898250	-3.067767	-3.096741
46	-2.913493	-3.076119	-3.096741
47	-2.910394	-3.083573	-3.096741
48	-2.893778	-3.090636	-3.096741
49	-2.907621	-3.086638	-3.096741
50	-2.914574	-3.096206	-3.096741
51	-2.904410	-3.077243	-3.096741
52	-2.905662	-3.066225	-3.096741
53	-2.908164	-3.082763	-3.096741
54	-2.894679	-3.071185	-3.096741
55	-2.903944	-3.086005	-3.096741
56	-2.896723	-3.076363	-3.096741
57	-2.908633	-3.046939	-3.096741
58	-2.895573	-3.074898	-3.096741
59	-2.910198	-3.083608	-3.096741
60	-2.909723	-3.070211	-3.096741
61	-2.907612	-3.080951	-3.096741
62	-2.909914	-3.079030	-3.096741
63	-2.907358	-3.081196	-3.096741
64	-2.911771	-3.072132	-3.096741
65	-2.915122	-3.080857	-3.096741
66	-2.916400	-3.078506	-3.096741
67	-2.899663	-3.086111	-3.096741
68	-2.898945	-3.089170	-3.096741
69	-2.916707	-3.057394	-3.096741
70	-2.916505	-3.085691	-3.096741
71	-2.918329	-3.086466	-3.096741
72	-2.919600	-3.084239	-3.096741
73	-2.912745	-3.048184	-3.096741
74	-2.907530	-3.088753	-3.096741
75	-2.912078	-3.086208	-3.096741
76	-2.904505	-3.082053	-3.096741
77	-2.895127	-3.083466	-3.096741
78	-2.909252	-3.096488	-3.096741
79	-2.918398	-3.102949	-3.102949
80	-2.901162	-3.060639	-3.102949
81	-2.898213	-3.095020	-3.102949
82	-2.910091	-3.089561	-3.102949
83	-2.919772	-3.085463	-3.102949
84	-2.900235	-3.095422	-3.102949
85	-2.911576	-3.083462	-3.102949
86	-2.920355	-3.098841	-3.102949
87	-2.918070	-3.091933	-3.102949
88	-2.921291	-3.088628	-3.102949
89	-2.909313	-3.082177	-3.102949
90	-2.910421	-3.076629	-3.102949
91	-2.920074	-3.102640	-3.102949
92	-2.902194	-3.091419	-3.102949
93	-2.908554	-3.095588	-3.102949
94	-2.917929	-3.066338	-3.102949
95	-2.917161	-3.082273	-3.102949
96	-2.911566	-3.093012	-3.102949
97	-2.903837	-3.094637	-3.102949
98	-2.911725	-3.100870	-3.102949
99	-2.913479	-3.084298	-3.102949
0	-1.927967	-2.820537	-2.820537
1	-2.714477	-3.026524	-3.026524
2	-2.807613	-3.071961	-3.071961
3	-2.830434	-3.081236	-3.081236
4	-2.836942	-3.086850	-3.086850
5	-2.839063	-3.086229	-3.086850
6	-2.839604	-3.087221	-3.087221
7	-2.840546	-3.087647	-3.087647
8	-2.842036	-3.088255	-3.088255
9	-2.842433	-3.087201	-3.088255
10	-2.845470	-3.091706	-3.091706
11	-2.845206	-3.089100	-3.091706
12	-2.850054	-3.099803	-3.099803
13	-2.856906	-3.103006	-3.103006
14	-2.859782	-3.111816	-3.111816
15	-2.865625	-3.108924	-3.111816
16	-2.870785	-3.077996	-3.111816
17	-2.874718	-3.113098	-3.113098
18	-2.879665	-3.127129	-3.127129
19	-2.881037	-3.123875	-3.127129
20	-2.885666	-3.129102	-3.129102
21	-2.886377	-3.120841	-3.129102
22	-2.887712	-3.130742	-3.130742
23	-2.889097	-3.128424	-3.130742
24	-2.890664	-3.139573	-3.139573
25	-2.888124	-3.134434	-3.139573
26	-2.891448	-3.127965	-3.139573
27	-2.892401	-3.129850	-3.139573
28	-2.891888	-3.133187	-3.139573
29	-2.892804	-3.128544	-3.139573
30	-2.895906	-3.108887	-3.139573
31	-2.894593	-3.136580	-3.139573
32	-2.897326	-3.131745	-3.139573
33	-2.897172	-3.143737	-3.143737
34	-2.897806	-3.142243	-3.143737
35	-2.898706	-3.140378	-3.143737
36	-2.899493	-3.133612	-3.143737
37	-2.901325	-3.135915	-3.143737
38	-2.902565	-3.137996	-3.143737
39	-2.901675	-3.142528	-3.143737
40	-2.903642	-3.133081	-3.143737
41	-2.901380	-3.144186	-3.144186
42	-2.903596	-3.140979	-3.144186
43	-2.904005	-3.147677	-3.147677
44	-2.904195	-3.146465	-3.147677
45	-2.906098	-3.140301	-3.147677
46	-2.903108	-3.146011	-3.147677
47	-2.903522	-3.148363	-3.148363
48	-2.904836	-3.136015	-3.148363
49	-2.904975	-3.138000	-3.148363
50	-2.904234	-3.138868	-3.148363
51	-2.903617	-3.118360	-3.148363
52	-2.904527	-3.143822	-3.148363
53	-2.903557	-3.140482	-3.148363
54	-2.906562	-3.150029	-3.150029
55	-2.905633	-3.145862	-3.150029
56	-2.908106	-3.139142	-3.150029
57	-2.908084	-3.140423	-3.150029
58	-2.905063	-3.149085	-3.150029
59	-2.905663	-3.150679	-3.150679
60	-2.906887	-3.143469	-3.150679
