0	-1.531025	-1.897968	-1.897968
1	-2.727661	-3.126861	-3.126861
2	-3.024859	-3.650721	-3.650721
3	-3.169635	-3.991727	-3.991727
4	-3.262467	-4.128086	-4.128086
5	-3.314531	-4.188081	-4.188081
6	-3.352857	-4.261328	-4.261328
7	-3.378984	-4.316482	-4.316482
8	-3.402875	-4.412609	-4.412609
9	-3.414587	-4.369927	-4.412609
10	-3.423696	-4.396267	-4.412609
11	-3.434508	-4.414682	-4.414682
12	-3.435584	-4.398095	-4.414682
13	-3.440339	-4.437650	-4.437650
14	-3.439952	-4.439621	-4.439621
15	-3.444066	-4.437205	-4.439621
16	-3.442339	-4.441694	-4.441694
17	-3.446599	-4.464837	-4.464837
18	-3.451195	-4.452928	-4.464837
19	-3.449798	-4.477437	-4.477437
20	-3.450928	-4.430645	-4.477437
21	-3.448149	-4.469973	-4.477437
22	-3.451581	-4.471126	-4.477437
23	-3.451046	-4.483129	-4.483129
24	-3.452403	-4.464368	-4.483129
25	-3.449423	-4.428489	-4.483129
26	-3.450333	-4.406336	-4.483129
27	-3.449463	-4.463850	-4.483129
28	-3.450478	-4.477907	-4.483129
29	-3.451248	-4.435526	-4.483129
30	-3.450379	-4.445572	-4.483129
31	-3.452095	-4.474603	-4.483129
32	-3.449631	-4.429862	-4.483129
33	-3.451747	-4.464350	-4.483129
34	-3.448839	-4.450515	-4.483129
35	-3.452992	-4.477163	-4.483129
36	-3.450579	-4.431898	-4.483129
37	-3.450089	-4.458647	-4.483129
38	-3.451689	-4.486478	-4.486478
39	-3.449940	-4.416583	-4.486478
40	-3.452508	-4.449675	-4.486478
41	-3.451481	-4.435668	-4.486478
42	-3.453638	-4.441324	-4.486478
43	-3.447359	-4.464147	-4.486478
44	-3.453663	-4.461660	-4.486478
45	-3.453292	-4.427238	-4.486478
46	-3.450994	-4.418791	-4.486478
47	-3.455281	-4.481659	-4.486478
48	-3.450083	-4.477489	-4.486478
49	-3.453145	-4.439591	-4.486478
50	-3.450610	-4.430911	-4.486478
51	-3.450202	-4.453736	-4.486478
52	-3.451993	-4.454560	-4.486478
53	-3.450854	-4.495257	-4.495257
54	-3.450922	-4.479198	-4.495257
55	-3.450339	-4.461339	-4.495257
56	-3.450492	-4.445969	-4.495257
57	-3.452971	-4.461983	-4.495257
58	-3.451235	-4.455592	-4.495257
59	-3.453359	-4.469309	-4.495257
60	-3.452191	-4.447152	-4.495257
61	-3.448980	-4.457791	-4.495257
62	-3.451929	-4.443811	-4.495257
63	-3.451463	-4.449731	-4.495257
64	-3.446432	-4.415969	-4.495257
65	-3.450655	-4.439662	-4.495257
66	-3.453069	-4.465638	-4.495257
67	-3.455201	-4.474322	-4.495257
68	-3.452786	-4.427406	-4.495257
69	-3.455100	-4.464309	-4.495257
70	-3.455160	-4.467648	-4.495257
71	-3.455282	-4.471313	-4.495257
72	-3.451129	-4.422888	-4.495257
73	-3.452575	-4.455300	-4.495257
74	-3.446848	-4.473661	-4.495257
75	-3.452503	-4.453371	-4.495257
76	-3.454491	-4.461357	-4.495257
77	-3.450283	-4.440102	-4.495257
78	-3.455245	-4.479972	-4.495257
79	-3.451154	-4.440129	-4.495257
80	-3.454585	-4.464364	-4.495257
81	-3.452583	-4.454281	-4.495257
82	-3.454295	-4.449889	-4.495257
83	-3.453969	-4.439575	-4.495257
84	-3.455036	-4.436632	-4.495257
85	-3.451452	-4.431290	-4.495257
86	-3.452114	-4.449149	-4.495257
87	-3.453456	-4.453803	-4.495257
88	-3.453356	-4.442875	-4.495257
89	-3.453481	-4.449072	-4.495257
90	-3.455825	-4.481207	-4.495257
91	-3.452037	-4.441669	-4.495257
92	-3.452491	-4.434204	-4.495257
93	-3.450956	-4.445048	-4.495257
94	-3.452304	-4.424909	-4.495257
95	-3.453843	-4.410278	-4.495257
